Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,SIGNED,UNSIGNED
161,161,0,1,0,-2,2046,-1030,254,-2712,-2707,-1907,3,-2700,-2652,0,0,0,ff,0,0,0,00,0,1,0,1,6,0,0,0,0,1442,8239
162,162,0,1,0,-2,2046,-1030,254,-2712,-2707,-1907,3,-2700,-2652,0,0,0,ff,0,0,0,00,0,1,0,1,6,0,0,0,0,1253,8239
163,163,0,1,0,-2046,-2,-572,-1271,-2668,-2687,738,0,2676,2673,0,0,1,ff,0,0,0,00,0,1,0,0,5,0,0,0,0,-119,8239
164,164,0,1,0,-2046,-2,-572,-1271,-2668,-2687,738,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,0,5,0,0,0,0,-1491,8177
165,165,0,1,0,2,-2046,1412,-438,-2553,-2607,1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-2,5,0,0,0,0,-1491,8177
166,166,0,1,0,2,-2046,1412,-438,-2553,-2607,1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-2,5,0,0,0,0,-1491,8177
167,167,0,1,0,2046,2,665,1325,-2332,-2458,-735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-5,3,0,0,0,0,-1736,8177
168,168,0,1,0,2046,2,665,1325,-2332,-2458,-735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-5,3,0,0,0,0,-1981,8177
169,169,0,1,0,-2,2046,-1499,459,-2043,-2207,-1909,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-10,1,0,0,0,0,-1981,8177
170,170,0,1,0,-2,2046,-1499,459,-2043,-2207,-1909,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-10,1,0,0,0,0,-1981,8177
171,171,0,1,3,2046,2,-669,-1353,-1465,-1797,735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-11,-2,0,0,0,0,-2138,8177
172,172,0,1,3,2046,2,-669,-1353,-1465,-1797,735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-11,-2,0,0,0,0,-2293,8177
173,173,0,1,3,-2,2046,1522,-449,-1149,-1357,1909,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-17,-3,0,0,0,0,-2293,8177
174,174,0,1,3,-2,2046,1522,-449,-1149,-1357,1909,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-17,-3,0,0,0,0,-2293,8177
175,175,0,1,3,-2046,-2,650,1344,-45,-712,-735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,-2408,8177
176,176,0,1,3,-2046,-2,650,1344,-45,-712,-735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,0,8177
177,177,0,1,3,2,-2046,-1511,460,275,31,-1909,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-8,-6,0,0,0,0,0,8177
178,178,0,1,3,2,-2046,-1511,460,275,31,-1909,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,-8,-6,0,0,0,0,0,8177
179,179,0,1,3,2046,2,-666,-1355,1332,725,735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,1,-5,0,0,0,0,2674,8177
180,180,0,1,3,2046,2,-666,-1355,1332,725,735,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,1,-5,0,0,0,0,2674,8177
181,181,0,1,3,-2,2046,1526,-442,1552,1422,1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,19,-4,0,0,0,0,2625,8177
182,182,0,1,3,-2,2046,1526,-442,1552,1422,1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,19,-4,0,0,0,0,2576,8177
183,183,0,1,3,-2046,-2,642,1347,2112,1844,-738,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,5,-3,0,0,0,0,2576,8177
184,184,0,1,3,-2046,-2,642,1347,2112,1844,-738,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,5,-3,0,0,0,0,2576,8177
185,185,0,1,3,2,-2046,-1529,424,2354,2228,-1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,16,-1,0,0,0,0,2485,8177
186,186,0,1,3,2,-2046,-1529,424,2354,2228,-1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,16,-1,0,0,0,0,2393,8177
187,187,0,1,3,2046,2,-597,-1289,2563,2479,741,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,8,1,0,0,0,0,2393,8177
188,188,0,1,3,2046,2,-597,-1289,2563,2479,741,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,8,1,0,0,0,0,2393,8177
189,189,0,1,3,-2,2046,993,-1256,2657,2618,1907,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,6,3,0,0,0,0,2260,8177
190,190,0,1,3,-2,2046,993,-1256,2657,2618,1907,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,6,3,0,0,0,0,2127,8177
191,191,0,1,3,-2046,-2,526,-1102,2708,2689,-741,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,3,4,0,0,0,0,988,8177
192,192,0,1,3,-2046,-2,526,-1102,2708,2689,-741,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,3,4,0,0,0,0,-152,8177
193,193,0,1,3,2,-2046,1028,-253,2716,2704,-1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,1,5,0,0,0,0,-152,8177
194,194,0,1,3,2,-2046,1028,-253,2716,2704,-1908,0,2676,2673,0,0,0,ff,0,0,0,00,0,1,0,1,5,0,0,0,0,-152,8177
195,195,0,1,3,2046,2,572,1267,2676,2676,738,3,-2712,-2707,0,0,1,ff,0,0,0,00,0,1,0,0,5,0,0,0,0,-591,8177
196,196,0,1,3,2046,2,572,1267,2676,2676,738,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,0,5,0,0,0,0,-1029,8118
197,197,0,1,3,-2,2046,-1410,439,2561,2596,1908,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,0,4,0,0,0,0,-1029,8118
198,198,0,1,3,-2,2046,-1410,439,2561,2596,1908,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,0,4,0,0,0,0,-1029,8118
199,199,0,1,3,-2046,-2,-672,-1331,2337,2449,-735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-3,2,0,0,0,0,-1260,8118
200,200,0,1,3,-2046,-2,-672,-1331,2337,2449,-735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-3,2,0,0,0,0,-1489,8118
201,201,0,1,3,2,-2046,1512,-460,2051,2204,-1909,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-9,0,0,0,0,0,-1489,8118
202,202,0,1,3,2,-2046,1512,-460,2051,2204,-1909,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-9,0,0,0,0,0,-1489,8118
203,203,0,1,0,-2046,-2,653,1346,1475,1794,735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-10,-2,0,0,0,0,-1735,8118
204,204,0,1,0,-2046,-2,653,1346,1475,1794,735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-10,-2,0,0,0,0,-1981,8118
205,205,0,1,0,2,-2046,-1511,449,1154,1350,1909,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-16,-4,0,0,0,0,-2342,8118
206,206,0,1,0,2,-2046,-1511,449,1154,1350,1909,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-16,-4,0,0,0,0,-2702,8118
207,207,0,1,0,2046,2,-667,-1339,43,709,-735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,-2702,8118
208,208,0,1,0,2046,2,-667,-1339,43,709,-735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,0,8118
209,209,0,1,0,-2,2046,1516,-465,-280,-31,-1909,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-8,-6,0,0,0,0,0,8118
210,210,0,1,0,-2,2046,1516,-465,-280,-31,-1909,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,-8,-6,0,0,0,0,0,8118
211,211,0,1,0,-2046,-2,665,1351,-1338,-725,735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,1,-5,0,0,0,0,1356,8118
212,212,0,1,0,-2046,-2,665,1351,-1338,-725,735,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,1,-5,0,0,0,0,2709,8118
213,213,0,1,0,2,-2046,-1521,451,-1560,-1422,1908,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,19,-4,0,0,0,0,2693,8118
214,214,0,1,0,2,-2046,-1521,451,-1560,-1422,1908,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,19,-4,0,0,0,0,2677,8118
215,215,0,1,0,2046,2,-655,-1351,-2121,-1843,-738,3,-2712,-2707,0,0,0,ff,0,0,0,00,0,1,0,6,-2,0,0,0,0,2677,8118
216,216,0,1,0,2046,2,-655,-1351,-2121,-1843,-738,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,6,-2,0,0,0,0,2677,8118
217,217,0,1,0,-2,2046,1532,-432,-2362,-2228,-1908,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,16,-1,0,0,0,0,2628,8118
218,218,0,1,0,-2,2046,1532,-432,-2362,-2228,-1908,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,16,-1,0,0,0,0,2579,8118
219,219,0,1,0,-2046,-2,597,1290,-2571,-2482,738,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,9,2,0,0,0,0,1916,8118
220,220,0,1,0,-2046,-2,597,1290,-2571,-2482,738,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,9,2,0,0,0,0,1252,8118
221,221,0,1,0,2,-2046,-984,1253,-2667,-2621,1908,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,6,3,0,0,0,0,1252,8118
222,222,0,1,0,2,-2046,-984,1252,-2667,-2621,1908,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,6,3,0,0,0,0,1252,8118
223,223,0,1,0,2046,2,-517,1108,-2718,-2688,-738,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,3,5,0,0,0,0,815,8118
224,224,0,1,0,2046,2,-517,1108,-2718,-2688,-738,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,3,5,0,0,0,0,378,8118
225,225,0,1,0,-2,2046,-1023,248,-2721,-2700,-1908,3,-2712,-2707,0,0,0,00,0,0,0,00,0,1,0,2,5,0,0,0,0,378,8118
226,226,0,1,0,-2,2046,-1023,248,-2721,-2700,-1908,0,2708,2689,0,0,1,00,0,0,0,00,0,1,0,2,5,0,0,0,0,378,8118
227,227,0,1,0,-2046,-2,-579,-1256,-2680,-2675,738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,1,5,0,0,0,0,112,8239
228,228,0,1,0,-2046,-2,-579,-1256,-2680,-2675,738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,1,5,0,0,0,0,-154,8239
229,229,0,1,0,2,-2046,1422,-446,-2568,-2593,1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,0,4,0,0,0,0,-154,8239
230,230,0,1,0,2,-2046,1422,-446,-2568,-2593,1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,0,4,0,0,0,0,-154,8239
231,231,0,1,0,2046,2,669,1330,-2348,-2443,-735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-2,2,0,0,0,0,-591,8239
232,232,0,1,0,2046,2,669,1330,-2348,-2443,-735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-2,2,0,0,0,0,-1029,8239
233,233,0,1,0,-2,2046,-1500,462,-2060,-2193,-1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-7,0,0,0,0,0,-1775,8239
234,234,0,1,0,-2,2046,-1500,462,-2060,-2193,-1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-7,0,0,0,0,0,-2522,8239
235,235,0,1,3,2046,2,-667,-1351,-1481,-1785,735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-9,-2,0,0,0,0,-2522,8239
236,236,0,1,3,2046,2,-667,-1351,-1481,-1785,735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-9,-2,0,0,0,0,-2522,8239
237,237,0,1,3,-2,2046,1518,-454,-1160,-1348,1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-16,-4,0,0,0,0,-2579,8239
238,238,0,1,3,-2,2046,1518,-454,-1160,-1348,1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-16,-4,0,0,0,0,-2638,8239
239,239,0,1,3,-2046,-2,660,1344,-53,-708,-735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-8,-6,0,0,0,0,-2638,8239
240,240,0,1,3,-2046,-2,660,320,-53,-708,-735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-8,-6,0,0,0,0,-2638,8239
241,241,0,1,3,2,-2046,-1518,460,272,30,-1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-8,-6,0,0,0,0,-2668,8239
242,242,0,1,3,2,-2046,-1518,204,272,30,-1909,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,-8,-6,0,0,0,0,-2699,8239
243,243,0,1,3,2046,2,-666,-1353,1334,720,735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,1,-6,0,0,0,0,-1345,8239
244,244,0,1,3,2046,2,-666,-330,1334,720,735,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,1,-6,0,0,0,0,0,8239
245,245,0,1,3,-2,2046,1521,-454,1554,1415,1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,19,-5,0,0,0,0,2704,8239
246,246,0,1,3,-2,2046,1521,1850,1554,1415,1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,19,-5,0,0,0,0,2710,8239
247,247,0,1,3,-2046,-2,655,1342,2119,1835,-738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,6,-3,0,0,0,0,2418,8239
248,248,0,1,3,-2046,-2,655,318,2119,1835,-738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,6,-3,0,0,0,0,2127,8239
249,249,0,1,3,2,-2046,-1525,441,2364,2217,-1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,17,-1,0,0,0,0,2127,8239
250,250,0,1,3,2,-2046,-1525,185,2364,2217,-1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,17,-1,0,0,0,0,2127,8239
251,251,0,1,3,2046,2,-605,-1295,2573,2466,738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,10,1,0,0,0,0,1880,8239
252,252,0,1,3,2046,2,-605,-1104,2573,2466,738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,10,1,0,0,0,0,1634,8239
253,253,0,1,3,-2,2046,981,-1254,2666,2606,1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,8,3,0,0,0,0,1634,8239
254,254,0,1,3,-2,2046,981,-1254,2666,2606,1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,8,3,0,0,0,0,1634,8239
255,255,0,1,3,-2046,-2,516,-1110,2718,2677,-738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,4,4,0,0,0,0,1443,8239
256,256,0,1,3,-2046,-2,516,-341,2718,2677,-738,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,4,4,0,0,0,0,1252,8239
257,257,0,1,3,2,-2046,1030,-257,2728,2691,-1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,3,5,0,0,0,0,1252,8239
258,258,0,1,3,2,-2046,1030,-257,2728,2691,-1908,0,2708,2689,0,0,0,00,0,0,0,00,0,1,0,3,5,0,0,0,0,1252,8239
259,259,0,1,3,2046,2,579,1269,2687,2662,735,3,-2618,-2607,0,0,1,00,0,0,0,00,0,1,0,3,5,0,0,0,0,813,8239
260,260,0,1,3,2046,2,579,501,2687,2662,735,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,3,5,0,0,0,0,375,8293
261,261,0,1,3,-2,2046,-1409,440,2570,2583,1909,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,2,4,0,0,0,0,-804,8293
262,262,0,1,3,-2,2046,-1409,184,2570,2583,1909,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,2,4,0,0,0,0,-1983,8293
263,263,0,1,3,-2046,-2,-684,-1330,2351,2439,-735,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-2,2,0,0,0,0,-1983,8293
264,264,0,1,3,-2046,-2,-684,-305,2351,2439,-735,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-2,2,0,0,0,0,-1983,8293
265,265,0,1,3,2,-2046,1517,-455,2064,2190,-1911,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-7,0,0,0,0,0,-2139,8293
266,266,0,1,3,2,-2046,1517,-199,2064,2190,-1911,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-7,0,0,0,0,0,-2295,8293
267,267,0,1,0,-2046,-2,653,1341,1484,1784,732,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-9,-2,0,0,0,0,-2295,8293
268,268,0,1,0,-2046,-2,653,317,1484,1784,732,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-9,-2,0,0,0,0,-2295,8293
269,269,0,1,0,2,-2046,-1502,459,1162,1347,1911,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-15,-4,0,0,0,0,-2412,8293
270,270,0,1,0,2,-2046,-1502,203,1162,1347,1911,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-15,-4,0,0,0,0,-2527,8293
271,271,0,1,0,2046,2,-673,-1348,50,711,-732,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-8,-5,0,0,0,0,-2527,8293
272,272,0,1,0,2046,2,-673,-324,50,711,-732,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-8,-5,0,0,0,0,-2527,8293
273,273,0,1,0,-2,2046,1522,-458,-277,-25,-1911,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-8,-6,0,0,0,0,-2586,8293
274,274,0,1,0,-2,2046,1522,-202,-277,-25,-1911,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,-8,-6,0,0,0,0,0,8293
275,275,0,1,0,-2046,-2,652,1349,-1338,-715,735,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,1,-5,0,0,0,0,0,8293
276,276,0,1,0,-2046,-2,652,324,-1338,-715,735,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,1,-5,0,0,0,0,0,8293
277,277,0,1,0,2,-2046,-1507,458,-1564,-1409,1909,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,19,-4,0,0,0,0,2580,8293
278,278,0,1,0,2,-2046,-1507,202,-1564,-1409,1909,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,19,-4,0,0,0,0,2580,8293
279,279,0,1,0,2046,2,-667,-1353,-2126,-1829,-735,3,-2618,-2607,0,0,0,00,0,0,0,00,0,1,0,7,-3,0,0,0,0,2488,8293
280,280,0,1,0,2046,2,-667,-330,-2126,-1829,-735,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,7,-3,0,0,0,0,2395,8293
281,281,0,1,0,-2,2046,1535,-430,-2368,-2214,-1908,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,17,-1,0,0,0,0,2395,8293
282,282,0,1,0,-2,2046,1535,1874,-2368,-2214,-1908,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,17,-1,0,0,0,0,2395,8293
283,283,0,1,0,-2046,-2,597,1290,-2575,-2470,738,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,10,1,0,0,0,0,2261,8293
284,284,0,1,0,-2046,-2,597,1034,-2575,-2470,738,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,10,1,0,0,0,0,2126,8293
285,285,0,1,0,2,-2046,-986,1250,-2670,-2613,1908,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,8,3,0,0,0,0,2126,8293
286,286,0,1,0,2,-2046,-986,1250,-2670,-2613,1908,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,8,3,0,0,0,0,2126,8293
287,287,0,1,0,2046,2,-512,1108,-2720,-2685,-738,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,4,4,0,0,0,0,1879,8293
288,288,0,1,0,2046,2,-512,84,-2720,-2685,-738,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,4,4,0,0,0,0,1632,8293
289,289,0,1,0,-2,2046,-1024,254,-2723,-2701,-1909,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,2,5,0,0,0,0,303,8293
290,290,0,1,0,-2,2046,-1024,511,-2723,-2701,-1909,3,-2618,-2607,0,0,0,ff,0,0,0,00,0,1,0,2,5,0,0,0,0,-1027,8293
291,291,0,1,0,-2046,-2,-578,-1261,-2680,-2679,735,0,2707,2676,0,0,1,ff,0,0,0,00,0,1,0,1,5,0,0,0,0,-1027,8293
292,292,0,1,0,-2046,-2,-578,-493,-2680,-2679,735,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,1,5,0,0,0,0,-1027,8063
293,293,0,1,0,2,-2046,1418,-443,-2566,-2597,1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,0,4,0,0,0,0,-1256,8063
294,294,0,1,0,2,-2046,1418,-187,-2566,-2597,1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,0,4,0,0,0,0,-1485,8063
295,295,0,1,0,2046,2,664,1329,-2345,-2449,-732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-3,3,0,0,0,0,-1485,8063
296,296,0,1,0,2046,2,664,305,-2345,-2449,-732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-3,3,0,0,0,0,-1485,8063
297,297,0,1,0,-2,2046,-1498,456,-2058,-2197,-1911,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-8,1,0,0,0,0,-1731,8063
298,298,0,1,0,-2,2046,-1498,200,-2058,-2197,-1911,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-8,1,0,0,0,0,-1978,8063
299,299,0,1,3,2046,2,-672,-1343,-1480,-1787,732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-10,-2,0,0,0,0,-1978,8063
300,300,0,1,3,2046,2,-672,-319,-1480,-1787,732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-10,-2,0,0,0,0,-1978,8063
301,301,0,1,3,-2,2046,1521,-463,-1159,-1346,1911,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-16,-4,0,0,0,0,-2134,8063
302,302,0,1,3,-2,2046,1521,1841,-1159,-1346,1911,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-16,-4,0,0,0,0,-2291,8063
303,303,0,1,3,-2046,-2,652,1349,-51,-706,-732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,-2500,8063
304,304,0,1,3,-2046,-2,652,325,-51,-706,-732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,-2710,8063
305,305,0,1,3,2,-2046,-1513,454,275,35,-1911,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,-1346,8063
306,306,0,1,3,2,-2046,-1513,199,275,35,-1911,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,-8,-5,0,0,0,0,2709,8063
307,307,0,1,3,2046,2,-674,-1343,1335,725,732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,1,-5,0,0,0,0,2691,8063
308,308,0,1,3,2046,2,-674,-383,1335,725,732,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,1,-5,0,0,0,0,2674,8063
309,309,0,1,3,-2,2046,1523,-457,1559,1420,1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,19,-4,0,0,0,0,2674,8063
310,310,0,1,3,-2,2046,1523,1899,1559,1420,1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,19,-4,0,0,0,0,2674,8063
311,311,0,1,3,-2046,-2,649,1353,2122,1840,-735,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,6,-2,0,0,0,0,2625,8063
312,312,0,1,3,-2046,-2,649,264,2122,1840,-735,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,6,-2,0,0,0,0,2576,8063
313,313,0,1,3,2,-2046,-1525,430,2367,2222,-1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,17,-1,0,0,0,0,2576,8063
314,314,0,1,3,2,-2046,-1525,175,2367,2222,-1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,17,-1,0,0,0,0,2576,8063
315,315,0,1,3,2046,2,-607,-1281,2576,2474,735,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,10,1,0,0,0,0,2485,8063
316,316,0,1,3,2046,2,-607,-1101,2576,2474,735,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,10,1,0,0,0,0,2394,8063
317,317,0,1,3,-2,2046,988,-1263,2670,2614,1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,7,3,0,0,0,0,1387,8063
318,318,0,1,3,-2,2046,988,-1263,2670,2614,1909,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,7,3,0,0,0,0,380,8063
319,319,0,1,3,-2046,-2,525,-1092,2717,2685,-735,0,2707,2676,0,0,0,ff,0,0,0,00,0,1,0,4,5,0,0,0,0,380,8063
