time,DAC_vld,DAC_bits,DAC_I,DAC_Q,ADC_I,ADC_Q,I_16M,Q_16M,NCO_cos,QPSK_raw,I_1M,Q_1M,QPSK,BPSK,clk_1M_out,Tx_data_tdata,Tx_data_tlast,Tx_data_tuser,Tx_data_tvalid,Rx_data_tdata,Rx_data_tlast,Rx_data_tuser,Rx_data_tvalid,error_tdata,feedback_tdata,Tx_1bit,Tx_vld,Rx_1bit,Rx_vld,gardner_error,gardner_increment,DAC_bits_1,DAC_bits_0,Tx_data_tdata_2bits,Tx_data_tdata_1,Tx_data_tdata_0,Tx_data_tdata_X1,Tx_data_tdata_X2,Rx_data_tdata_2bits,Rx_data_tdata_1,Rx_data_tdata_0,Rx_data_tdata_X1,Rx_data_tdata_X2,v0,v8192
3658,,,,,,,,,,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,,,0,0,0,1,,,0,0,3,1,1,1,0,0,0,0,0,1,0,8192
3659,1,3,2046,2,-851,-1411,1593,1846,-520,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,-1,-1,0,0,0,1,0,8102,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3660,,,,,,,,,,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,,,0,0,0,1,,,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3661,1,3,-2,2046,1536,-505,1248,1317,-1979,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,-14,-1,0,0,0,1,0,8102,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3662,,,,,,,,,,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,,,0,0,0,1,,,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3663,1,3,-2046,-2,823,1395,72,734,520,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,-3,-1,0,0,0,1,0,8102,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3664,,,,,,,,,,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,,,0,0,0,1,,,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3665,1,3,2,-2046,-1526,509,-295,-116,1979,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,-9,-1,0,0,0,1,0,8102,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3666,,,,,,,,,,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,,,0,0,0,1,,,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3667,1,3,2046,2,-841,-1411,-1414,-745,-520,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,1,0,0,0,0,1,2698,8102,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3668,,,,,,,,,,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,,,0,0,0,1,,,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3669,1,3,-2,2046,1540,-494,-1692,-1510,-1979,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,22,1,0,0,0,1,2778,8102,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3670,,,,,,,,,,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,,,0,0,0,1,,,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3671,1,3,-2046,-2,819,1399,-2285,-1915,520,3,-2845,-2552,0,0,0,255,0,1,1,0,0,1,0,8,2,0,0,0,1,2654,8102,1,1,3,1,1,1,0,0,0,0,0,1,0,8192
3672,,,,,,,,,,3,-2845,-2552,0,0,0,0,0,1,1,0,0,1,0,,,0,0,0,1,,,1,1,0,0,0,0,1,0,0,0,0,1,0,8192
3673,1,3,2,-2046,-1552,484,-2556,-2312,1979,3,-2845,-2552,0,0,0,0,0,1,1,0,0,1,0,23,2,0,0,0,1,2528,8102,1,1,0,0,0,0,1,0,0,0,0,1,0,8192
